"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"29","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Brenda LaPrime","This fit perfectly and was so comfortable! The material is stretchy so it's great for curves, especially if your hips and thighs are wider than your waist. It doesn't ride up too much and the shorts underneath help keep it from flashing everyone. I usually wear a size 8 in jeans/bottoms, and the Medium was a good fit.Truly my only complaint is that it smells verrrrry chemically. I didn't have time to wash before I first wore it and I thought the smell would go away as I was at a concert and it was over 100 outside, but it didn't. I have washed it twice since and the smell is still there and has given my other clothes the smell. I plan to wash one more time after soaking so I hope the smell goes away then.TL;DR - fits great for curves, very intense chemical smell that has not gone away after 2 washes","Verified Purchase","Reviewed in the United States on 11 September 2023","5.0 out of 5 stars"
"30","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Mercedes","The skirt is stretchy, love the pants feature and it looks really cute and slimming on my thighs!","Verified Purchase","Reviewed in the United States on 28 February 2024","5.0 out of 5 stars"
"31","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Lily Lowe","This is such a cute staple to have, I’m loving it! The shorts built in help make it super flattering! It’s also comfortable and doesn’t ride up. Plus It’s true to size","Verified Purchase","Reviewed in the United States on 16 February 2024","4.2 out of 5 stars"
"32","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Kim","This is really cute and cozy. It’s shorts in the back and skirt in the front. I love that it has front pockets too. They’re kind of short but still wort every penny.","Verified Purchase","Reviewed in the United States on 27 November 2023","5.0 out of 5 stars"
"33","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Jeanna Valente","I found this to run large and have lots of stretch. I ordered a 2X (smaller waist,big hips/butt) and while it was too big overall, I had even more room in the waist. I also like a little more structure in denim, so these weren’t it","Verified Purchase","Reviewed in the United States on 14 February 2024","4.0 out of 5 stars"
"34","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Guille","Super cute. True to size. I love that its a skort. I got a medium and im 5’6 150 lbs and i like it a little tight.","Verified Purchase","Reviewed in the United States on 7 February 2024","3.0 out of 5 stars"
"35","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Kelly M. Smith","I would have returned but I missed the window.  The skirts zipper didn’t lay right so if you are wearing a top that covers it you are find.  If you try to tuck it in. It is noticeable.  Comfortable material","Verified Purchase","Reviewed in the United States on 16 February 2024","5.0 out of 5 stars"
"36","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","JBP","This is a great fit, it's soft, and it stretches!","Verified Purchase","Reviewed in the United States on 16 February 2024","3.0 out of 5 stars"
"37","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Madison","I got this skirt to wear with a sweater for my senior photos. I live the built in shorts too made me a lot more comfortable to be wearing a tighter fit skirt(I’ve never worn a tight skirt). I felt confident and comfortable. Material is more of a stretchy denim which I find was very  helpful for poses. It did fit a little to big in the waist but that was expected but washed a few times and it fit perfectly!","Verified Purchase","Reviewed in the United States on 9 September 2023","5.0 out of 5 stars"
"38","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Megan Stevens","I liked this skort. Very comfortable, but once the day goes on it keeps stretching out. Runs a little big","Verified Purchase","Reviewed in the United States on 22 February 2024","4.0 out of 5 stars"
"39","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Kenneth Cuevas","a little nervouse reading some reviews about sizing up. im usually a size 12-14 depending. because i have a bigger butt/hips, i usually size up from there. this i could have definitely got away with the large. but its very comfortable and i actually like the look of my legs in this. it is kinda short in the back but thank god its a skort haha","Verified Purchase","Reviewed in the United States on 8 January 2024","3.0 out of 5 stars"
"40","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Kenneth Cuevas","The skort fit great. It has some stretch to the material but seems to be good quality. Im 6’4” and I got the 2XL- I normally wear a 16-18 in pants. I will definitely be buying some other colors.","Verified Purchase","Reviewed in the United States on 20 January 2024","5.0 out of 5 stars"
"41","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Jessica","Love it, was very stretchy and very comfortable.","Verified Purchase","Reviewed in the United States on 3 November 2023","4.2 out of 5 stars"
"42","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","b.dorito","I bought two skirts because the measurements were off by a few inches for me. I got two separate delivery dates as well one was overnight and one was one day prime. The one that said it was delivered overnight labeled it as I refused delivery at my door at 6:45AM. I have cameras outside my apartment door and no one was there. The location also never left a different city which I do not live in. A day later it didn’t update any shipping information and I cancelled the delivery. It then said I refused delivery again. I’m so annoyed I’m returning the skirt I did receive just because I’m annoyed with how Amazon is handling deliveries lately.  I also needed the other size I ordered which I cancelled. As for the skirt itself it’s stretchy and very comfortable, but I would say order your normal size because of the stretch.","Verified Purchase","Reviewed in the United States on 13 August 2023","4.0 out of 5 stars"
"43","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Lori","Not gonna lie, I was pleasantly surprised that this skort fit so well. My Amazon recommended size was XL so that’s what I ordered, and I’m normally a size 10-12 in most jeans. It’s extremely stretchy and comfortable. It’s not made out of that annoying itchy, denim material that some jeans are. The only downside was the awful factory smell. I’ve put the skort in to wash, and I think that should do the trick but all in all, I give it a 4/5 stars!","Verified Purchase","Reviewed in the United States on 28 June 2023","3.0 out of 5 stars"
"44","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Amazon Customer","It’s a cute skirt but the front has a bit too much extra fabric and creates weird bulges from the fabric bunching","Verified Purchase","Reviewed in the United States on 15 January 2024","4.0 out of 5 stars"
"45","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Amazon Customer","Took a chance and ordered this and it is perfect.  5’3” 150 lbs and the large was perfect.  Short without being too short and not tight  - looks good on very stretchy so will see after a couple of hours of wear but right now perfect","Verified Purchase","Reviewed in the United States on 1 September 2023","3.0 out of 5 stars"
"46","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Maria","The short looks and fits great, as expected.  Tge only issue was tge smell. It has that one smell that some jeans have, very bad.","Verified Purchase","Reviewed in the United States on 10 January 2024","4.0 out of 5 stars"
"47","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","MammersNanners","Perfect fit","Verified Purchase","Reviewed in the United States on 27 October 2023","3.0 out of 5 stars"
"48","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Cheryl Romano","Very stretchy. I think I could have sized down. Good heavy material. Well made.","Verified Purchase","Reviewed in the United States on 6 October 2023","4.0 out of 5 stars"
"49","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Antonia Clark","As someone who is on the curvier side and","Verified Purchase","Reviewed in the United States on 27 January 2024","4.0 out of 5 stars"
"50","Skirt","luvamia Skorts Skirts for Women Denim Mini Skirt Side Slit with High Waisted Jean Shorts Stretchy","Tiff & Thomas","This skort was so cute! I loved the fit and it was definitely flattering. I wore it to game one of the World Series and having the shorts underneath was a major win. Unfortunately, within 15 minutes of being in the ballpark the button fell off. Talk about a major bummer. I want to love the skirt but if I only get 30 minutes of use out of it, I definitely can't call this one a win.","Verified Purchase","Reviewed in the United States on 31 October 2023","5.0 out of 5 stars"
