"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"18","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Caroline K.","I bought this book for my daughter to read to her children after they were upset that her best friend had died and they couldn’t understand why they couldn’t still see her. My daughter said book is very good and helped a lot.","Verified Purchase","Reviewed in Australia on 13 April 2022","5.0 out of 5 stars"
"19","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Amanda","This is a great book for children who are suffering separation anxiety.  There is mention of heaven though for anyone who does not want religion to be part of their teaching, just be aware.","Verified Purchase","Reviewed in Australia on 25 April 2021","5.0 out of 5 stars"
"20","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Sandra Feeney","This is a beautiful book.  Is a great concept and carefully and very briefly mentions a relative in heven where the invisible string is still attached.  Perfect for my 6 grandchildren as one of my daughters has terminal cancer and this book will help her two small children and 4 nieces and nephews feel close to her always.  Leaves you feeling happy!","Verified Purchase","Reviewed in Australia on 7 February 2020","5.0 out of 5 stars"
"21","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Lidiya","Great book for kids. Would recommend for any age, especially if one parent or family members cannot be close by at all times.","Verified Purchase","Reviewed in Australia on 7 March 2024","4.8 out of 5 stars"
"22","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Christina","Loved this book it shows children they are never alone","Verified Purchase","Reviewed in Australia on 4 October 2020","5.0 out of 5 stars"
"23","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","sari-anne","I bought this book for my little sister to help her with her grief. It was not helpful.","Verified Purchase","Reviewed in Australia on 4 November 2020","1.0 out of 5 stars"
"24","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Diane England","Really Likes the illustrations cute story","Verified Purchase","Reviewed in Australia on 13 September 2020","5.0 out of 5 stars"
"25","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Christina","I neither like nor dislike the book. I feel the book will not serve the purpose I bought it for, i.e to help a young sibling deal with the unexpected and sudden passing of an older sibling.  It does not specifically mention death and yet it is sold under books that help with grief, loss through death.It is well written and illustrated but not sufficient for what it is intended for.","Verified Purchase","Reviewed in Australia on 4 October 2020","5.0 out of 5 stars"
"26","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Amy Taylor","Psychologist recommended this book for my 9 year old daughter.. It was pathetic. Glad I didn't waste the $45 they were asking for in book stores","Verified Purchase","Reviewed in Australia on 1 May 2022","1.0 out of 5 stars"
"27","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Kindle Customer","There is no diversity in this book at all and there's a reference to Heaven (which for me ruined it completely).It's ridiculously short too.My copy came damaged too.","Verified Purchase","Reviewed in Australia on 18 July 2022","4.0 out of 5 stars"
"28","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Amazon Customer","This book helped my little Mr. get through Kindergarten transition. He was quite unsettled and had a fair bit of separation anxiety when he started Kinder. We read this lovely book , a few times over. It helped him understand that no matter how far you might be, you’re always connected by an invisible string of love. We still refer to this book, 1 year later.  An absolute gem.",NA,"Reviewed in Australia on 1 December 2015","2.0 out of 5 stars"
"29","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","T. Carter","This was used by my daughter when she had to leave her son for a few days. Loved it.",NA,"Reviewed in Australia on 1 June 2022","1.0 out of 5 stars"
"30","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Kristy","For children who live far from their friends or family, very emotional book. I recommend it.",NA,"Reviewed in Australia on 7 January 2022","1.0 out of 5 stars"
"31","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Lidiya","Would be nice if it rhymed, but it doesn't. Still, it's a beautiful story of twins (and I have twins, so I replace their names with the characters' names when I read it to them) who are afraid to go to bed at night,  but mama says they're connected with an invisible string. This will help kids with separation anxiety. About to give them their own room, so this story would definitely help. This story could help a child deal with grief from a lost of a loved one as well as it mentioned a connection to a relative in Heaven.","Verified Purchase","Reviewed in Australia on 7 March 2024","4.8 out of 5 stars"
"32","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Christina","Wunderschöne Geschichte!","Verified Purchase","Reviewed in Australia on 4 October 2020","5.0 out of 5 stars"
"33","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","LavPebbles","As a teacher, I am always on the lookout for resources that can support my students through challenging times, and ""The Invisible String"" is an absolute gem. This beautifully written children's book offers a gentle yet profound way to help kids cope with grief and loss. The story's simple yet powerful message about the invisible connections we share with our loved ones resonates deeply with children, providing comfort and reassurance during difficult times.What I love most about ""The Invisible String"" is its ability to spark meaningful conversations in the classroom about emotions, empathy, and the importance of relationships. The illustrations are captivating, and the narrative is filled with warmth and compassion. I have witnessed firsthand how this book has touched the hearts of my students and helped them navigate through their emotions with grace and understanding. If you're looking for a heartfelt and impactful book to support children dealing with loss, ""The Invisible String"" is a must-have addition to your collection.","Verified Purchase","Reviewed in the United States on 18 February 2024","1.0 out of 5 stars"
"34","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Agnieszka G.","Helps insecure children","Verified Purchase","Reviewed in Germany on 27 January 2023","5.0 out of 5 stars"
"35","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Ashley Ferguson","Excelente livro infantil que explica de forma lúdica e verdadeira a relação entre as pessoas que se amam verdadeiramente como pais e filhos.Excellent children's book that explains in a playful and true way the relationship between people who truly love each other as parents and children.","Verified Purchase","Reviewed in Canada on 3 March 2024","5.0 out of 5 stars"
"36","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Dr M Clement","Loved it...","Verified Purchase","Reviewed in the United Kingdom on 8 March 2024","5.0 out of 5 stars"
"37","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Fabio d.","Hélas, il n'existe qu'en anglais.Mais si la langue de Shakespeare ne vous fait pas peur, allez-y, foncez. Non, d'abord lisez un peu ce qui suit, on ne sait jamais.L'histoire: par une nuit d'orage, les jumeaux fraternels Jeremy et Liza se réveillent et vont retrouver leur maman au salon car ils ont peur et ne veulent pas retourner se coucher seuls. Leur maman leur explique alors le secret de la Invisible string. Cette ficelle magique, bien que non visible, relie tous les coeurs qui s'aiment, les enfants à l'école qui se languissent de maman par exemple. Mais elle existe aussi pour les gens aimés partis hélas avant nous, elle ne se rompt pas meme si maman gronde, meme si l'on se dispute entre frère et soeur, voilà toutes les thématiques abordées page après page. Les enfants retournent se coucher avec la pensée de toutes ces Invisible strings qui relient le coeur de tous. Un excellent livre pour le coucher et pour les petits anxieux.","Verified Purchase","Reviewed in Brazil on 16 March 2021","5.0 out of 5 stars"
"38","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Kripa","This is a great book for helping give your toddler a strategy for separation anxiety. It’s helping us have conversations with him. The only downside is the reference to heaven which we don’t want to introduce yet. He’s too young to read so we change it. But just an FYI","Verified Purchase","Reviewed in India on 5 August 2020","5.0 out of 5 stars"
"39","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Super Maman t'explique","Todo","Verified Purchase","Reviewed in France on 5 November 2016","5.0 out of 5 stars"
"40","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","sjp123","Este libro es un relato muy bonito, ayuda a explicar al niño por si tiene ansiedad por separación.","Verified Purchase","Reviewed in Singapore on 13 October 2023","5.0 out of 5 stars"
"41","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Lidiya","My 3 children and I love this book. You have made the invisible visible with your well though out images and words. This book is a gift that I will be offering to all my family and friends. Thank you.","Verified Purchase","Reviewed in Australia on 7 March 2024","4.8 out of 5 stars"
"42","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Christina","Classic","Verified Purchase","Reviewed in Australia on 4 October 2020","5.0 out of 5 stars"
"43","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Ciara O'Connor","O item passou do prazo de chegada mas me reembolsaram","Verified Purchase","Reviewed in France on 20 January 2022","1.0 out of 5 stars"
"44","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Lorna D","My daughter's school lent this to us whenever my dad was declining. The story is wonderful for a loss or moving distance. It helped us navigate conversations. We had to have our own ❤️","Verified Purchase","Reviewed in the United Kingdom on 3 February 2024","5.0 out of 5 stars"
"45","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Vanessa Ferreira Dias da Silva","If you're going to have any book in your kid's library, I highly recommend The Invisible String. It explains in gentle and simple terms that we are all connected by an invisible string of love, whether we are separated by long-distance, only a few hours and even with pets and people who have passed on. If you have a child who struggles with separation anxiety at school or at daycare, this book is the perfect way to help them understand that even though you're separated for a few hours, you're still connected by love. It's also a good way to teach kids about death in a gentle way, that even though animals and people are no longer with us on Earth, they are still connected to them by this invisible string. I especially love how at the end (SPOILER ALERT) it explains how everyone in the world in connected as one. <3","Verified Purchase","Reviewed in Brazil on 28 January 2021","5.0 out of 5 stars"
"46","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Spartan","My daughter loves this book. She is 4 and has been trying to make sense of death. It’s a clever way to explain to children love will always be there even if you are not together.","Verified Purchase","Reviewed in the United States on 14 March 2024","5.0 out of 5 stars"
"47","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Luba Horsefire","Weve been struggling with attachment issues with 6 year old and this book was actually recommended by our GP.  Its a lovely story and has given him a way of understanding things on his level.  We often mention this now when hes having trouble and it seems to give him comfort that were still attached by our strings.  Highly recommended for any kid struggling with attachment or even just starting school or staying out for the first time etc.","Verified Purchase","Reviewed in Canada on 4 March 2024","5.0 out of 5 stars"
"48","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Megan Brauner","Bad","Verified Purchase","Reviewed in Germany on 15 January 2021","5.0 out of 5 stars"
"49","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","S Blyth","Un libro muy lindo para peques y grandes!!!","Verified Purchase","Reviewed in the United Kingdom on 29 August 2023","5.0 out of 5 stars"
"50","Book","The Invisible String: 1 Paperback – Picture Book, 11 December 2018","Pratap","Linda história.","Verified Purchase","Reviewed in India on 23 May 2021","5.0 out of 5 stars"
