"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"32","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer",NA,"Verified Purchase","Reviewed in Australia on 2 January 2024","Previous page"
"33","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Meg",NA,"Verified Purchase","Reviewed in Australia on 3 January 2024","4.5 out of 5 stars"
"34","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Karl_Franz",NA,"Verified Purchase","Reviewed in Australia on 6 January 2024","4.8 out of 5 stars"
"35","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jazzop",NA,"Verified Purchase","Reviewed in Australia on 31 December 2023","4.6 out of 5 stars"
"36","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Emma",NA,"Verified Purchase","Reviewed in Australia on 29 December 2023","4.8 out of 5 stars"
"37","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Ele",NA,"Verified Purchase","Reviewed in Australia on 20 December 2023","4.7 out of 5 stars"
"38","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Ruthless",NA,"Verified Purchase","Reviewed in Australia on 4 November 2023","4.8 out of 5 stars"
"39","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Jennifer H",NA,"Verified Purchase","Reviewed in Canada on 9 January 2024","Next page"
"40","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","K. Clarke",NA,"Verified Purchase","Reviewed in the United Kingdom on 7 December 2023","Previous page"
"41","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer",NA,"Verified Purchase","Reviewed in Australia on 5 December 2023","4.8 out of 5 stars"
"42","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer",NA,"Verified Purchase","Reviewed in Australia on 29 November 2023","Previous page"
"43","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Chez",NA,"Verified Purchase","Reviewed in Australia on 2 December 2023","4.5 out of 5 stars"
"44","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Amazon Customer",NA,"Verified Purchase","Reviewed in Australia on 24 December 2023","4.8 out of 5 stars"
"45","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","CJ",NA,"Verified Purchase","Reviewed in Australia on 6 November 2023","4.6 out of 5 stars"
"46","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Brian H.",NA,"Verified Purchase","Reviewed in Australia on 6 December 2023","4.8 out of 5 stars"
"47","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Peter Thanos",NA,"Verified Purchase","Reviewed in Australia on 12 November 2023","4.7 out of 5 stars"
"48","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Vencent",NA,"Verified Purchase","Reviewed in Australia on 30 November 2023","4.8 out of 5 stars"
"49","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","Nautilus",NA,"Verified Purchase","Reviewed in Canada on 9 January 2024","Next page"
"50","Kitchen","Scrub Daddy Flex Texture Cleaning Sponge, Original Yellow 4 1/8 inches","aussie shopper",NA,"Verified Purchase","Reviewed in the United Kingdom on 7 December 2023","Previous page"
