"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"11","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Harry Lawson","I just brought this keyboard to put in my gaming setup and it looks amazing and the rgb looks so good and the overall quality is just great i give this keyboard a 10/10","Verified Purchase","Reviewed in Australia on 16 February 2024","4.6 out of 5 stars"
"12","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","PookieLooni","over all very cute keyboard sounds really nice, pretty loud though and nice soft push back on the keys. Awesome colour didn't expect it to be so bright and easy set up defiantly recommend","Verified Purchase","Reviewed in Australia on 9 November 2023","5.0 out of 5 stars"
"13","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Emma","this keyboard is absolutely adorable! the software (you need to download it from redragon's website) is very easy to use!the default switches are quite loud, but not bad. i might end up switching them, but for now they're nice!!the rgb is also very bright and very pretty!! the keycaps are very cute and the pink is a wonderful pastel colour!!overall a delightful keyboard, i cant wait to use it more! ♡⸜(˃ ᵕ ˂ )⸝","Verified Purchase","Reviewed in Australia on 21 April 2023","5.0 out of 5 stars"
"14","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Michael Gigli","Feels Ike a quality product","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"15","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","tim keleher","very good","Verified Purchase","Reviewed in Australia on 9 February 2024","5.0 out of 5 stars"
"16","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Alisa","Using keyboard as a backup - quiet and soft keyboard. Product is as described.","Verified Purchase","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars"
"17","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Samantha D.","The media could not be loaded.
                
            
                
            
            
        
    
    
Love the switches on this keyboard.Solidly built, RGB is fantastic, can make it do whatever you like in Redragon app. Would recommend to anyone","Verified Purchase","Reviewed in Australia on 11 August 2023","5.0 out of 5 stars"
"18","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","Really good switchs it sounds amazing it's done me well with gaming and work overall really good keyboard for the price","Verified Purchase","Reviewed in Australia on 4 August 2023","5.0 out of 5 stars"
"19","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","The media could not be loaded.
                
            
                
            
            
        
    
    
Good build quality and lots of lighting options to play with. And yes it is proper rgb not fake so you can customise the colours","Verified Purchase","Reviewed in Australia on 23 May 2023","5.0 out of 5 stars"
"20","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Rabbit","works amazing and the looks r great!","Verified Purchase","Reviewed in Australia on 15 May 2023","5.0 out of 5 stars"
"21","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Harry Lawson","I just brought this keyboard to put in my gaming setup and it looks amazing and the rgb looks so good and the overall quality is just great i give this keyboard a 10/10","Verified Purchase","Reviewed in Australia on 16 February 2024","4.6 out of 5 stars"
"22","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","PookieLooni","over all very cute keyboard sounds really nice, pretty loud though and nice soft push back on the keys. Awesome colour didn't expect it to be so bright and easy set up defiantly recommend","Verified Purchase","Reviewed in Australia on 9 November 2023","5.0 out of 5 stars"
"23","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Emma","this keyboard is absolutely adorable! the software (you need to download it from redragon's website) is very easy to use!the default switches are quite loud, but not bad. i might end up switching them, but for now they're nice!!the rgb is also very bright and very pretty!! the keycaps are very cute and the pink is a wonderful pastel colour!!overall a delightful keyboard, i cant wait to use it more! ♡⸜(˃ ᵕ ˂ )⸝","Verified Purchase","Reviewed in Australia on 21 April 2023","5.0 out of 5 stars"
"24","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Michael Gigli","Feels Ike a quality product","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"25","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","tim keleher","very good","Verified Purchase","Reviewed in Australia on 9 February 2024","5.0 out of 5 stars"
"26","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Alisa","Using keyboard as a backup - quiet and soft keyboard. Product is as described.","Verified Purchase","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars"
"27","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Samantha D.","The media could not be loaded.
                
            
                
            
            
        
    
    
Love the switches on this keyboard.Solidly built, RGB is fantastic, can make it do whatever you like in Redragon app. Would recommend to anyone","Verified Purchase","Reviewed in Australia on 11 August 2023","5.0 out of 5 stars"
"28","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","Really good switchs it sounds amazing it's done me well with gaming and work overall really good keyboard for the price","Verified Purchase","Reviewed in Australia on 4 August 2023","5.0 out of 5 stars"
"29","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","The media could not be loaded.
                
            
                
            
            
        
    
    
Good build quality and lots of lighting options to play with. And yes it is proper rgb not fake so you can customise the colours","Verified Purchase","Reviewed in Australia on 23 May 2023","5.0 out of 5 stars"
"30","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Rabbit","works amazing and the looks r great!","Verified Purchase","Reviewed in Australia on 15 May 2023","5.0 out of 5 stars"
"31","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Harry Lawson","I just brought this keyboard to put in my gaming setup and it looks amazing and the rgb looks so good and the overall quality is just great i give this keyboard a 10/10","Verified Purchase","Reviewed in Australia on 16 February 2024","4.6 out of 5 stars"
"32","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","PookieLooni","over all very cute keyboard sounds really nice, pretty loud though and nice soft push back on the keys. Awesome colour didn't expect it to be so bright and easy set up defiantly recommend","Verified Purchase","Reviewed in Australia on 9 November 2023","5.0 out of 5 stars"
"33","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Emma","this keyboard is absolutely adorable! the software (you need to download it from redragon's website) is very easy to use!the default switches are quite loud, but not bad. i might end up switching them, but for now they're nice!!the rgb is also very bright and very pretty!! the keycaps are very cute and the pink is a wonderful pastel colour!!overall a delightful keyboard, i cant wait to use it more! ♡⸜(˃ ᵕ ˂ )⸝","Verified Purchase","Reviewed in Australia on 21 April 2023","5.0 out of 5 stars"
"34","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Michael Gigli","Feels Ike a quality product","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"35","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","tim keleher","very good","Verified Purchase","Reviewed in Australia on 9 February 2024","5.0 out of 5 stars"
"36","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Alisa","Using keyboard as a backup - quiet and soft keyboard. Product is as described.","Verified Purchase","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars"
"37","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Samantha D.","The media could not be loaded.
                
            
                
            
            
        
    
    
Love the switches on this keyboard.Solidly built, RGB is fantastic, can make it do whatever you like in Redragon app. Would recommend to anyone","Verified Purchase","Reviewed in Australia on 11 August 2023","5.0 out of 5 stars"
"38","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","Really good switchs it sounds amazing it's done me well with gaming and work overall really good keyboard for the price","Verified Purchase","Reviewed in Australia on 4 August 2023","5.0 out of 5 stars"
"39","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","The media could not be loaded.
                
            
                
            
            
        
    
    
Good build quality and lots of lighting options to play with. And yes it is proper rgb not fake so you can customise the colours","Verified Purchase","Reviewed in Australia on 23 May 2023","5.0 out of 5 stars"
"40","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Rabbit","works amazing and the looks r great!","Verified Purchase","Reviewed in Australia on 15 May 2023","5.0 out of 5 stars"
"41","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Harry Lawson","I just brought this keyboard to put in my gaming setup and it looks amazing and the rgb looks so good and the overall quality is just great i give this keyboard a 10/10","Verified Purchase","Reviewed in Australia on 16 February 2024","4.6 out of 5 stars"
"42","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","PookieLooni","over all very cute keyboard sounds really nice, pretty loud though and nice soft push back on the keys. Awesome colour didn't expect it to be so bright and easy set up defiantly recommend","Verified Purchase","Reviewed in Australia on 9 November 2023","5.0 out of 5 stars"
"43","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Emma","this keyboard is absolutely adorable! the software (you need to download it from redragon's website) is very easy to use!the default switches are quite loud, but not bad. i might end up switching them, but for now they're nice!!the rgb is also very bright and very pretty!! the keycaps are very cute and the pink is a wonderful pastel colour!!overall a delightful keyboard, i cant wait to use it more! ♡⸜(˃ ᵕ ˂ )⸝","Verified Purchase","Reviewed in Australia on 21 April 2023","5.0 out of 5 stars"
"44","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Michael Gigli","Feels Ike a quality product","Verified Purchase","Reviewed in Australia on 20 January 2024","5.0 out of 5 stars"
"45","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","tim keleher","very good","Verified Purchase","Reviewed in Australia on 9 February 2024","5.0 out of 5 stars"
"46","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Alisa","Using keyboard as a backup - quiet and soft keyboard. Product is as described.","Verified Purchase","Reviewed in Australia on 5 September 2023","5.0 out of 5 stars"
"47","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Samantha D.","The media could not be loaded.
                
            
                
            
            
        
    
    
Love the switches on this keyboard.Solidly built, RGB is fantastic, can make it do whatever you like in Redragon app. Would recommend to anyone","Verified Purchase","Reviewed in Australia on 11 August 2023","5.0 out of 5 stars"
"48","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","Really good switchs it sounds amazing it's done me well with gaming and work overall really good keyboard for the price","Verified Purchase","Reviewed in Australia on 4 August 2023","5.0 out of 5 stars"
"49","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","naomi vando","The media could not be loaded.
                
            
                
            
            
        
    
    
Good build quality and lots of lighting options to play with. And yes it is proper rgb not fake so you can customise the colours","Verified Purchase","Reviewed in Australia on 23 May 2023","5.0 out of 5 stars"
"50","Pillows","Cabeau Evolution S3 Travel Pillow - Straps to Airplane Seat - Ensures Your Head Won't Fall Forward - Relax with Plush Memory Foam - Quick-Dry Fabric Keeps You Cool and Dry Jet Black","Rabbit","works amazing and the looks r great!","Verified Purchase","Reviewed in Australia on 15 May 2023","5.0 out of 5 stars"
